Keyword,ad_position_average,ad_position_max,ad_position_min,bid,cpc_average,cpc_max,cpc_min,daily_clicks_average,daily_clicks_max,daily_clicks_min,daily_cost_average,daily_cost_max,daily_cost_min,daily_impressions_average,daily_impressions_max,daily_impressions_min,key,language,loc_id,match,source
rises,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rises,en,2124,exact,scraped
formats,1.06,1.0,1.11,100,17.65,19.42,15.89,0.03,0.04,0.03,0.62,0.68,0.56,0.76,0.84,0.68,formats,en,2124,exact,scraped
passwords,1.06,1.0,1.11,100,6.3,6.93,5.67,21.48,23.62,19.33,135.27,148.8,121.74,333.89,367.28,300.5,passwords,en,2124,exact,scraped
material,1.06,1.0,1.11,100,0.3,0.33,0.27,0.12,0.13,0.11,0.04,0.04,0.03,0.76,0.84,0.68,material,en,2124,exact,scraped
developments,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,developments,en,2124,exact,scraped
encode,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,encode,en,2124,exact,scraped
referring,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,referring,en,2124,exact,scraped
exactly,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exactly,en,2124,exact,scraped
volta,1.06,1.0,1.11,100,0.31,0.34,0.28,0.13,0.15,0.12,0.04,0.04,0.04,3.23,3.55,2.91,volta,en,2124,exact,scraped
ratio,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ratio,en,2124,exact,scraped
evaluated,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,evaluated,en,2124,exact,scraped
pattern,1.06,1.0,1.11,100,0.94,1.03,0.84,0.1,0.11,0.09,0.09,0.1,0.08,7.22,7.94,6.5,pattern,en,2124,exact,scraped
way,1.06,1.0,1.11,100,27.33,30.06,24.59,0.74,0.81,0.66,20.09,22.1,18.08,12.73,14.01,11.46,way,en,2124,exact,scraped
tasting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tasting,en,2124,exact,scraped
sobre,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sobre,en,2124,exact,scraped
loss,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,en,2124,exact,scraped
contour,1.06,1.0,1.11,100,0.71,0.79,0.64,0.08,0.09,0.07,0.06,0.06,0.05,3.8,4.18,3.42,contour,en,2124,exact,scraped
characters,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,characters,en,2124,exact,scraped
modelled,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,modelled,en,2124,exact,scraped
alternative,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alternative,en,2124,exact,scraped
notas,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,notas,en,2124,exact,scraped
scanning,1.06,1.0,1.11,100,1.77,1.95,1.59,0.08,0.09,0.07,0.14,0.15,0.13,3.99,4.39,3.59,scanning,en,2124,exact,scraped
manage,1.06,1.0,1.11,100,0.56,0.62,0.5,0.3,0.33,0.27,0.17,0.19,0.15,9.69,10.66,8.72,manage,en,2124,exact,scraped
chances,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chances,en,2124,exact,scraped
london,1.06,1.0,1.11,100,1.9,2.09,1.71,2.26,2.48,2.03,4.29,4.72,3.86,205.81,226.39,185.22,london,en,2124,exact,scraped
experiences,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,experiences,en,2124,exact,scraped
weve,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weve,en,2124,exact,scraped
virtualization,1.06,1.0,1.11,100,5.63,6.19,5.07,0.12,0.13,0.1,0.65,0.72,0.59,22.8,25.08,20.52,virtualization,en,2124,exact,scraped
solutions,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solutions,en,2124,exact,scraped
thousands,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousands,en,2124,exact,scraped
image,1.06,1.0,1.11,100,2.29,2.52,2.07,0.5,0.55,0.45,1.15,1.26,1.03,21.28,23.41,19.16,image,en,2124,exact,scraped
visit,1.06,1.0,1.11,100,0.58,0.63,0.52,0.23,0.25,0.2,0.13,0.14,0.12,11.02,12.12,9.92,visit,en,2124,exact,scraped
resumes,1.06,1.0,1.11,100,2.57,2.83,2.31,26.65,29.32,23.99,68.46,75.3,61.61,803.46,883.8,723.11,resumes,en,2124,exact,scraped
annual,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,annual,en,2124,exact,scraped
post,1.06,1.0,1.11,100,0.24,0.27,0.22,0.15,0.17,0.14,0.04,0.04,0.03,6.27,6.9,5.64,post,en,2124,exact,scraped
augmentations,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,augmentations,en,2124,exact,scraped
covering,1.06,1.0,1.11,100,0.51,0.56,0.46,0.05,0.05,0.04,0.03,0.03,0.02,0.76,0.84,0.68,covering,en,2124,exact,scraped
far,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,far,en,2124,exact,scraped
cosine,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cosine,en,2124,exact,scraped
transformed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transformed,en,2124,exact,scraped
hook,1.06,1.0,1.11,100,0.64,0.7,0.57,0.11,0.13,0.1,0.07,0.08,0.07,5.7,6.27,5.13,hook,en,2124,exact,scraped
database,1.06,1.0,1.11,100,6.89,7.58,6.2,1.08,1.19,0.98,7.48,8.23,6.73,93.88,103.26,84.49,database,en,2124,exact,scraped
dynamics,1.06,1.0,1.11,100,0.56,0.62,0.51,1.89,2.08,1.7,1.07,1.17,0.96,60.43,66.47,54.39,dynamics,en,2124,exact,scraped
randomize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,randomize,en,2124,exact,scraped
left,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,en,2124,exact,scraped
lapping,1.06,1.0,1.11,100,1.07,1.18,0.96,0.01,0.01,0.01,0.01,0.01,0.01,0.76,0.84,0.68,lapping,en,2124,exact,scraped
bicycles,1.06,1.0,1.11,100,0.37,0.41,0.33,1.49,1.64,1.34,0.55,0.61,0.5,43.52,47.87,39.17,bicycles,en,2124,exact,scraped
finishes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,finishes,en,2124,exact,scraped
numpy,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,numpy,en,2124,exact,scraped
practitioners,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,practitioners,en,2124,exact,scraped
identify,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identify,en,2124,exact,scraped
overviews,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overviews,en,2124,exact,scraped
desktops,1.06,1.0,1.11,100,0.22,0.24,0.2,0.08,0.08,0.07,0.02,0.02,0.02,3.04,3.34,2.74,desktops,en,2124,exact,scraped
quantum,1.06,1.0,1.11,100,0.25,0.27,0.22,0.39,0.43,0.35,0.1,0.11,0.09,7.79,8.57,7.01,quantum,en,2124,exact,scraped
neurons,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neurons,en,2124,exact,scraped
packet,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,packet,en,2124,exact,scraped
downloaded,1.06,1.0,1.11,100,0.14,0.16,0.13,0.14,0.16,0.13,0.02,0.02,0.02,1.52,1.67,1.37,downloaded,en,2124,exact,scraped
correspond,1.06,1.0,1.11,100,0.02,0.02,0.02,0.03,0.04,0.03,0.0,0.0,0.0,0.76,0.84,0.68,correspond,en,2124,exact,scraped
complexity,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,complexity,en,2124,exact,scraped
workings,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,workings,en,2124,exact,scraped
hand,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hand,en,2124,exact,scraped
trees,1.06,1.0,1.11,100,0.58,0.63,0.52,0.23,0.25,0.21,0.13,0.15,0.12,8.74,9.62,7.87,trees,en,2124,exact,scraped
algorithmic,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,algorithmic,en,2124,exact,scraped
returns,1.06,1.0,1.11,100,0.29,0.32,0.26,0.02,0.02,0.02,0.01,0.01,0.01,0.76,0.84,0.68,returns,en,2124,exact,scraped
clear,1.06,1.0,1.11,100,10.69,11.76,9.62,0.69,0.76,0.62,7.36,8.1,6.63,7.98,8.78,7.18,clear,en,2124,exact,scraped
limits,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,limits,en,2124,exact,scraped
larger,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,larger,en,2124,exact,scraped
securely,1.06,1.0,1.11,100,6.21,6.83,5.58,0.01,0.01,0.01,0.05,0.05,0.04,0.76,0.84,0.68,securely,en,2124,exact,scraped
discover,1.06,1.0,1.11,100,4.1,4.51,3.69,1.45,1.59,1.3,5.94,6.53,5.34,33.83,37.21,30.44,discover,en,2124,exact,scraped
ann,1.06,1.0,1.11,100,6.84,7.53,6.16,0.01,0.01,0.01,0.04,0.05,0.04,0.76,0.84,0.68,ann,en,2124,exact,scraped
leurs,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,leurs,en,2124,exact,scraped
entreprises,1.06,1.0,1.11,100,0.88,0.97,0.79,0.02,0.02,0.01,0.01,0.02,0.01,0.76,0.84,0.68,entreprises,en,2124,exact,scraped
iterate,1.06,1.0,1.11,100,1.88,2.07,1.69,0.02,0.02,0.02,0.03,0.04,0.03,2.28,2.51,2.05,iterate,en,2124,exact,scraped
especially,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,especially,en,2124,exact,scraped
services,1.06,1.0,1.11,100,0.78,0.85,0.7,0.15,0.17,0.14,0.12,0.13,0.1,7.03,7.73,6.33,services,en,2124,exact,scraped
controlled,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,controlled,en,2124,exact,scraped
ensures,1.06,1.0,1.11,100,0.76,0.83,0.68,0.25,0.28,0.23,0.19,0.21,0.17,9.69,10.66,8.72,ensures,en,2124,exact,scraped
contours,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contours,en,2124,exact,scraped
downloadable,1.06,1.0,1.11,100,0.25,0.27,0.22,0.05,0.05,0.04,0.01,0.01,0.01,0.76,0.84,0.68,downloadable,en,2124,exact,scraped
term,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,term,en,2124,exact,scraped
ending,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ending,en,2124,exact,scraped
blocks,1.06,1.0,1.11,100,0.18,0.2,0.16,0.15,0.16,0.13,0.03,0.03,0.02,3.8,4.18,3.42,blocks,en,2124,exact,scraped
backward,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,backward,en,2124,exact,scraped
consent,1.06,1.0,1.11,100,0.95,1.05,0.86,0.01,0.01,0.01,0.01,0.01,0.01,0.76,0.84,0.68,consent,en,2124,exact,scraped
advertising,1.06,1.0,1.11,100,2.04,2.24,1.83,1.47,1.61,1.32,2.99,3.29,2.69,106.8,117.48,96.12,advertising,en,2124,exact,scraped
interviews,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interviews,en,2124,exact,scraped
comprehensive,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,comprehensive,en,2124,exact,scraped
feels,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feels,en,2124,exact,scraped
founders,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,founders,en,2124,exact,scraped
designate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,designate,en,2124,exact,scraped
expected,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,expected,en,2124,exact,scraped
noting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,noting,en,2124,exact,scraped
laning,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laning,en,2124,exact,scraped
panels,1.06,1.0,1.11,100,0.68,0.75,0.61,0.06,0.07,0.06,0.04,0.05,0.04,2.28,2.51,2.05,panels,en,2124,exact,scraped
setup,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,setup,en,2124,exact,scraped
recognize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recognize,en,2124,exact,scraped
accounted,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accounted,en,2124,exact,scraped
ridges,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ridges,en,2124,exact,scraped
graphs,1.06,1.0,1.11,100,1.2,1.32,1.08,2.09,2.3,1.88,2.5,2.75,2.25,60.24,66.26,54.22,graphs,en,2124,exact,scraped
automatic,1.06,1.0,1.11,100,0.25,0.27,0.22,0.27,0.29,0.24,0.07,0.07,0.06,4.56,5.02,4.1,automatic,en,2124,exact,scraped
business,1.06,1.0,1.11,100,0.77,0.85,0.7,1.27,1.4,1.15,0.98,1.08,0.89,83.61,91.98,75.25,business,en,2124,exact,scraped
experiments,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,experiments,en,2124,exact,scraped
interviewing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interviewing,en,2124,exact,scraped
managing,1.06,1.0,1.11,100,0.68,0.74,0.61,0.03,0.03,0.02,0.02,0.02,0.02,0.76,0.84,0.68,managing,en,2124,exact,scraped
suspended,1.06,1.0,1.11,100,0.23,0.25,0.2,0.06,0.07,0.05,0.01,0.01,0.01,0.76,0.84,0.68,suspended,en,2124,exact,scraped
validated,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validated,en,2124,exact,scraped
taking,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,taking,en,2124,exact,scraped
lounge,1.06,1.0,1.11,100,0.95,1.04,0.85,0.16,0.17,0.14,0.15,0.16,0.13,8.74,9.62,7.87,lounge,en,2124,exact,scraped
privately,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,privately,en,2124,exact,scraped
discuss,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,discuss,en,2124,exact,scraped
mobile,1.06,1.0,1.11,100,2.23,2.45,2.0,0.59,0.65,0.53,1.31,1.44,1.18,24.32,26.76,21.89,mobile,en,2124,exact,scraped
black,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,black,en,2124,exact,scraped
original,1.06,1.0,1.11,100,0.24,0.27,0.22,0.16,0.18,0.15,0.04,0.04,0.04,4.56,5.02,4.1,original,en,2124,exact,scraped
manner,1.06,1.0,1.11,100,0.27,0.3,0.25,0.04,0.04,0.04,0.01,0.01,0.01,0.76,0.84,0.68,manner,en,2124,exact,scraped
believer,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,believer,en,2124,exact,scraped
managed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,managed,en,2124,exact,scraped
computed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,computed,en,2124,exact,scraped
recommending,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recommending,en,2124,exact,scraped
fashion,1.06,1.0,1.11,100,0.77,0.84,0.69,0.55,0.61,0.5,0.42,0.47,0.38,20.9,22.99,18.81,fashion,en,2124,exact,scraped
attendees,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attendees,en,2124,exact,scraped
champandard,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,champandard,en,2124,exact,scraped
follows,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,follows,en,2124,exact,scraped
platform,1.06,1.0,1.11,100,0.11,0.12,0.1,0.12,0.13,0.11,0.01,0.01,0.01,2.47,2.72,2.22,platform,en,2124,exact,scraped
existing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,existing,en,2124,exact,scraped
potentially,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,potentially,en,2124,exact,scraped
representing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,representing,en,2124,exact,scraped
teach,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,teach,en,2124,exact,scraped
devices,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,devices,en,2124,exact,scraped
natural,1.06,1.0,1.11,100,0.75,0.82,0.67,0.03,0.03,0.03,0.02,0.02,0.02,2.28,2.51,2.05,natural,en,2124,exact,scraped
regularities,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,regularities,en,2124,exact,scraped
example,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,example,en,2124,exact,scraped
engines,1.06,1.0,1.11,100,0.43,0.47,0.38,0.1,0.11,0.09,0.04,0.05,0.04,2.47,2.72,2.22,engines,en,2124,exact,scraped
standard,1.06,1.0,1.11,100,0.38,0.42,0.34,0.13,0.15,0.12,0.05,0.06,0.05,3.8,4.18,3.42,standard,en,2124,exact,scraped
editor,1.06,1.0,1.11,100,0.74,0.81,0.67,0.81,0.89,0.73,0.6,0.66,0.54,12.92,14.21,11.63,editor,en,2124,exact,scraped
frame,1.06,1.0,1.11,100,1.84,2.03,1.66,4.59,5.05,4.13,8.46,9.3,7.61,177.68,195.45,159.91,frame,en,2124,exact,scraped
user,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,user,en,2124,exact,scraped
option,1.06,1.0,1.11,100,0.32,0.35,0.28,0.2,0.22,0.18,0.06,0.07,0.06,1.52,1.67,1.37,option,en,2124,exact,scraped
tesla,1.06,1.0,1.11,100,0.8,0.88,0.72,36.77,40.45,33.09,29.37,32.3,26.43,1226.47,1349.12,1103.82,tesla,en,2124,exact,scraped
validation,1.06,1.0,1.11,100,0.24,0.26,0.22,0.11,0.13,0.1,0.03,0.03,0.02,3.04,3.34,2.74,validation,en,2124,exact,scraped
faking,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,faking,en,2124,exact,scraped
directions,1.06,1.0,1.11,100,0.42,0.46,0.38,9.32,10.25,8.38,3.93,4.33,3.54,110.79,121.87,99.71,directions,en,2124,exact,scraped
plane,1.06,1.0,1.11,100,2.41,2.65,2.17,0.06,0.07,0.06,0.16,0.17,0.14,2.28,2.51,2.05,plane,en,2124,exact,scraped
averaged,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,averaged,en,2124,exact,scraped
innovations,1.06,1.0,1.11,100,2.0,2.2,1.8,0.02,0.02,0.02,0.03,0.04,0.03,1.52,1.67,1.37,innovations,en,2124,exact,scraped
eases,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eases,en,2124,exact,scraped
implement,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,implement,en,2124,exact,scraped
tune,1.06,1.0,1.11,100,5.49,6.04,4.94,0.06,0.06,0.05,0.32,0.36,0.29,6.46,7.11,5.81,tune,en,2124,exact,scraped
drive,1.06,1.0,1.11,100,1.07,1.17,0.96,0.17,0.18,0.15,0.18,0.2,0.16,6.84,7.53,6.16,drive,en,2124,exact,scraped
memory,1.06,1.0,1.11,100,0.29,0.32,0.26,0.23,0.25,0.21,0.07,0.07,0.06,5.32,5.85,4.79,memory,en,2124,exact,scraped
easily,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,easily,en,2124,exact,scraped
human,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,human,en,2124,exact,scraped
cutting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cutting,en,2124,exact,scraped
courses,1.06,1.0,1.11,100,1.0,1.1,0.9,0.2,0.22,0.18,0.2,0.22,0.18,7.79,8.57,7.01,courses,en,2124,exact,scraped
order,1.06,1.0,1.11,100,0.51,0.57,0.46,0.35,0.39,0.32,0.18,0.2,0.16,16.72,18.4,15.05,order,en,2124,exact,scraped
vulnerable,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vulnerable,en,2124,exact,scraped
quality,1.06,1.0,1.11,100,0.43,0.47,0.38,0.04,0.05,0.04,0.02,0.02,0.02,3.04,3.34,2.74,quality,en,2124,exact,scraped
datasets,1.06,1.0,1.11,100,1.07,1.17,0.96,0.03,0.04,0.03,0.03,0.04,0.03,2.28,2.51,2.05,datasets,en,2124,exact,scraped
races,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,races,en,2124,exact,scraped
requirement,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,requirement,en,2124,exact,scraped
imagine,1.06,1.0,1.11,100,0.86,0.95,0.78,0.07,0.08,0.07,0.06,0.07,0.06,2.28,2.51,2.05,imagine,en,2124,exact,scraped
textures,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,textures,en,2124,exact,scraped
transferred,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transferred,en,2124,exact,scraped
statuspage,1.06,1.0,1.11,100,13.23,14.55,11.9,0.45,0.49,0.4,5.92,6.52,5.33,8.93,9.82,8.04,statuspage,en,2124,exact,scraped
complies,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,complies,en,2124,exact,scraped
continuously,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,continuously,en,2124,exact,scraped
distances,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,distances,en,2124,exact,scraped
dives,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dives,en,2124,exact,scraped
operative,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,operative,en,2124,exact,scraped
modifi,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,modifi,en,2124,exact,scraped
means,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,means,en,2124,exact,scraped
limited,1.06,1.0,1.11,100,0.12,0.13,0.11,0.07,0.08,0.06,0.01,0.01,0.01,0.76,0.84,0.68,limited,en,2124,exact,scraped
coin,1.06,1.0,1.11,100,0.78,0.86,0.71,0.48,0.53,0.44,0.38,0.42,0.34,12.73,14.01,11.46,coin,en,2124,exact,scraped
gpu,1.07,1.0,1.14,100,14.11,15.52,12.7,0.59,0.65,0.53,8.33,9.16,7.5,65.94,72.54,59.35,gpu,en,2124,exact,scraped
attention,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attention,en,2124,exact,scraped
math,1.06,1.0,1.11,100,0.72,0.79,0.64,7.3,8.03,6.57,5.23,5.75,4.71,118.2,130.02,106.38,math,en,2124,exact,scraped
possibility,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,possibility,en,2124,exact,scraped
estimating,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estimating,en,2124,exact,scraped
merged,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,merged,en,2124,exact,scraped
applying,1.06,1.0,1.11,100,0.23,0.25,0.21,0.13,0.15,0.12,0.03,0.03,0.03,2.28,2.51,2.05,applying,en,2124,exact,scraped
registration,1.06,1.0,1.11,100,0.36,0.39,0.32,0.28,0.31,0.25,0.1,0.11,0.09,9.69,10.66,8.72,registration,en,2124,exact,scraped
improvement,1.06,1.0,1.11,100,0.24,0.27,0.22,0.15,0.17,0.14,0.04,0.04,0.03,3.8,4.18,3.42,improvement,en,2124,exact,scraped
options,1.06,1.0,1.11,100,2.79,3.06,2.51,0.63,0.69,0.57,1.75,1.93,1.58,55.3,60.83,49.77,options,en,2124,exact,scraped
lle,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lle,en,2124,exact,scraped
pictures,1.06,1.0,1.11,100,1.92,2.11,1.72,16.94,18.63,15.25,32.45,35.7,29.21,1656.51,1822.17,1490.86,pictures,en,2124,exact,scraped
sections,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sections,en,2124,exact,scraped
sport,1.06,1.0,1.11,100,2.81,3.09,2.52,0.08,0.09,0.07,0.22,0.25,0.2,3.99,4.39,3.59,sport,en,2124,exact,scraped
suppression,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,suppression,en,2124,exact,scraped
collectively,1.06,1.0,1.11,100,0.13,0.14,0.11,0.05,0.06,0.05,0.01,0.01,0.01,0.76,0.84,0.68,collectively,en,2124,exact,scraped
rows,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rows,en,2124,exact,scraped
happen,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happen,en,2124,exact,scraped
cover,1.06,1.0,1.11,100,0.5,0.54,0.45,0.18,0.2,0.16,0.09,0.1,0.08,3.04,3.34,2.74,cover,en,2124,exact,scraped
parts,1.06,1.0,1.11,100,0.27,0.29,0.24,0.84,0.92,0.75,0.22,0.25,0.2,24.89,27.38,22.4,parts,en,2124,exact,scraped
face,1.06,1.0,1.11,100,1.49,1.64,1.34,0.24,0.27,0.22,0.36,0.4,0.33,2.47,2.72,2.22,face,en,2124,exact,scraped
practical,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,practical,en,2124,exact,scraped
googles,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,googles,en,2124,exact,scraped
easy,1.06,1.0,1.11,100,0.36,0.4,0.33,0.03,0.03,0.02,0.01,0.01,0.01,0.76,0.84,0.68,easy,en,2124,exact,scraped
